inlet,outlet,lake_id,endorheic
910019164,910171933,39370,False
910183834,910171933,39370,False
910003292,910169961,50863,True
910001309,910169961,50863,True
910175903,910177886,58736,False
910132264,910124327,49445,False
910120359,910124327,49445,False
910094565,910090599,44068,False
910144170,910193772,25771,False
910148143,910193772,25771,False
910009264,910154093,3648,False
910096561,910154093,3648,False
910005299,910154093,16194,False
910096564,910154093,3648,False
910094571,910154093,3648,False
910110444,910154093,3648,False
910096555,910154093,3648,False
910003311,910154093,16194,False
910110451,910142195,27960,False
910122368,910175936,12660,False
910140218,910175936,15884,False
910003330,910175936,12660,False
910108469,910130298,27421,False
910100546,910168003,7675,False
910138234,910168003,7675,False
910120387,910158083,7788,True
910013253,910158083,7788,True
910009287,910158083,7788,True
910102527,910158083,7788,True
910019198,910158083,7788,True
910128319,910158083,7788,True
910162049,910146180,7675,True
910168003,910146180,7675,True
910104524,910104520,39331,False
910114439,910134281,44805,False
910156123,910193813,4341,False
910003349,910193813,4341,False
910116439,910193813,4341,False
910096599,910136285,24035,False
910142240,910160098,3367,False
910021220,910160098,3367,False
910013286,910160098,7933,False
910015272,910160098,7933,False
910219615,910160098,3367,False
910175971,910124390,36399,False
910096618,910170028,32231,False
910007344,910132335,6882,False
910120433,910132335,6882,False
910126392,910136308,7626,True
910094642,910136308,7626,True
910005364,910136308,7626,True
910007358,910213694,2829,False
910096634,910213694,2829,False
910132349,910213694,2829,False
910126398,910213694,2829,False
910160127,910213694,2829,False
910166081,910170049,34641,False
910021249,910170049,34641,False
910172035,910174019,31511,False
910124425,910144266,36444,False
910122445,910144266,36444,False
910027222,910114514,43096,False
910128406,910114514,43096,False
910094681,910140309,29447,False
910088727,910140309,29447,False
910136344,910152224,37960,False
910090712,910152224,37960,False
910021277,910152224,12177,False
910080791,910152224,37960,False
910126439,910084771,59772,False
910019313,910124458,56685,False
910080813,910124458,56685,False
910116518,910134376,16763,False
910110572,910104618,49900,False
910118514,910126450,57130,False
910102641,910150264,2193,False
910096690,910150264,2193,False
910110581,910150264,2193,False
910112565,910150264,2193,False
910021303,910150264,2193,False
910015353,910150264,2193,False
910112570,910150264,2193,False
910144318,910150264,2193,False
910116535,910096696,28696,False
910110596,910130435,46684,False
910108607,910130435,46684,False
910154245,910136388,48241,False
910074879,910136388,48241,False
910011397,910106635,7796,False
910094725,910106635,7796,False
910146310,910144328,11318,False
910084808,910088783,17222,True
910078854,910088783,17222,True
910098700,910108624,22788,False
910078860,910098709,20882,False
910076876,910098709,20882,False
910063009,910160217,35149,False
910057060,910160217,26005,False
910072926,910160217,8463,False
910064997,910160217,32430,False
910053092,910160217,33888,False
910065009,910160217,50270,False
910015379,910160217,7529,False
910023317,910160217,7529,False
910076886,910160217,5518,False
910130453,910160217,8463,False
910017368,910160217,8463,False
910011416,910160217,5518,False
910092762,910160217,8463,False
910110620,910160217,5518,False
910066973,910160217,8463,False
910076888,910160217,5518,False
910061025,910059037,34101,False
910005470,910059037,34101,False
910076899,910088807,16892,False
910092774,910088807,16892,False
910080871,910088807,16892,False
910059049,910078891,54222,False
910068976,910108660,4779,False
910059058,910108660,4779,False
910084845,910108660,4779,False
910096764,910122548,24602,False
910116596,910122548,60617,False
910011445,910122548,60617,False
910076917,910078901,44742,False
910086849,910098747,13646,False
910059078,910098747,2487,False
910017417,910098747,16398,False
910015433,910098747,16398,False
910011451,910098747,26289,False
910011447,910098747,52945,False
910007480,910098747,52945,False
910013434,910098747,26289,False
910080891,910098747,13646,False
910080892,910098747,2487,False
910061060,910090823,15931,True
910053118,910090823,15931,True
910076930,910055117,7655,False
910074948,910055117,7655,False
910055118,910078923,26870,False
910055116,910082894,16081,False
910003541,910078937,19911,False
910003542,910078937,19911,False
910061084,910084886,43721,True
910072981,910096791,40266,False
910009503,910094831,21236,False
910001562,910094831,21236,False
910069018,910094831,21236,False
910007519,910094831,21236,False
910057137,910065076,15178,False
910073010,910065076,29571,False
910001585,910065076,29571,False
910069033,910065076,56247,False
910015491,910078974,30136,False
910003583,910078974,30136,False
910009547,910102794,14594,False
910090892,910102794,14594,False
910041291,910102794,14594,False
910079004,910077013,12649,False
910009556,910077013,12649,False
910009558,910077013,12649,False
910003608,910077013,12649,False
910086938,910077013,12649,False
910059164,910077013,2466,False
910075039,910077013,2466,False
910080989,910079006,56445,False
910071070,910079006,56445,False
910082979,910073056,34421,False
910079007,910073056,34421,False
910017507,910092903,6451,False
910069100,910092903,6451,False
910049253,910092903,6451,False
910063152,910100848,3133,False
910011570,910100848,3133,False
910063142,910100848,3133,False
910088936,910100848,3133,False
910007593,910100848,3133,False
910071085,910100848,3133,False
910079021,910100848,3133,False
910041327,910100848,33228,False
910061169,910088946,32006,False
910053235,910088946,17249,False
910049262,910088946,32006,False
910005619,910047284,37734,False
910007604,910047284,37734,False
910088970,910088967,12499,False
910077054,910088967,25470,False
910069126,910088967,12499,False
910083016,910100873,55533,False
910043344,910047309,51153,False
910001679,910047309,51153,False
910053268,910077079,41866,False
910079066,910077079,11413,False
910073114,910077079,11413,False
910003676,910077079,11413,False
910061213,910077079,11413,False
910053281,910065179,8563,False
910037406,910065179,8563,False
910049312,910047332,14641,False
910043364,910047332,14641,False
910061233,910071150,27016,False
910067181,910071150,52618,False
910063233,910079104,16632,False
910035450,910079104,16632,False
910025532,910079104,16632,False
910035464,910059276,16760,False
910047372,910059276,16760,False
910003710,910059276,33411,False
910089023,910059276,33411,False
910045390,910071191,2446,False
910085073,910071191,2446,False
910001746,910071191,2446,False
910013651,910071191,2446,False
910039444,910071191,2446,False
910057303,910071191,2446,False
910045401,910071191,2446,False
910001797,910085127,35830,False
910041477,910085127,35830,False
910043467,910069263,4599,False
910055371,910069263,4599,False
910047458,910081188,51718,False
910077207,910081188,51718,False
910071256,910081188,34042,False
910011738,910081188,34042,False
910053405,910081188,34042,False
910001836,910037551,25385,False
910003823,910037551,25385,False
910005804,910057392,53999,False
910043503,910057392,53999,False
910063345,910049458,48605,False
910053423,910051445,17741,False
910021697,910067335,6884,False
910059393,910067335,6884,False
910041539,910067335,6884,False
910041541,910067335,6884,False
910003842,910059399,31150,False
910059395,910059399,31150,False
910037570,910059399,31150,False
910053447,910059399,31150,False
910025668,910055432,33595,False
910053454,910045523,27928,False
910025679,910045523,27928,False
910029664,910027683,30548,False
910035618,910021733,47896,True
910005897,910023760,13613,True
910007890,910023760,13613,True
910005907,910023760,13613,True
910003919,910023760,13613,True
870046629,870039236,34159,False
870055297,870067615,35321,True
870084871,870067615,35321,True
860058397,860051196,38059,False
860051203,860050480,17488,False
860078563,860050480,17488,False
860073523,860060559,22531,False
860064163,860060559,22531,False
860028160,860070641,7429,True
860052640,860070641,7429,True
860055522,860070641,7429,True
860014479,860070641,7429,True
860074237,860070641,7429,True
860061288,860069202,14827,True
860072809,860069202,14827,True
860064169,860069202,14827,True
860059123,860069202,14827,True
860051926,860069202,32972,True
860051927,860069202,14827,True
860060569,860069202,14827,True
860058405,860071363,20408,False
860046886,860071363,20408,False
860055526,860065609,41205,False
860033206,860065609,41205,False
860069215,860064894,49772,True
860000095,860064894,49772,True
860056980,860056981,5877,False
860051218,860056981,5877,False
860028180,860056981,5877,False
860050498,860062022,21265,False
860084339,860062022,21265,False
860075699,860062022,21265,False
860039704,860046182,32982,False
860052663,860046182,32982,False
860029633,860097304,8721,False
860050506,860097304,2695,False
860027473,860097304,8721,False
860103074,860097304,2695,False
860091556,860097304,2695,False
860051946,860097304,2695,False
860060592,860097304,8721,False
860063473,860097304,8721,False
860067064,860097304,2695,False
860053385,860081463,39313,False
860063468,860081463,39313,False
860049783,860081463,39313,False
860052665,860081463,39313,False
860074267,860081463,39313,False
860069950,860078591,23009,False
860058432,860095874,13961,True
860083635,860095874,13961,True
860048356,860095874,13961,True
860054837,860095874,13961,True
860075721,860087240,56494,True
860061320,860097323,17627,False
860085078,860097323,17627,False
860019558,860097323,17627,False
860038999,860097323,17627,False
860067083,860058442,43904,False
860046922,860087969,34552,False
860047642,860087969,12263,False
860056290,860087969,12263,False
860018851,860087969,12263,False
860064930,860087969,12263,False
860033963,860087969,34552,False
860028205,860087969,34552,False
860071406,860087969,12263,False
860022451,860087969,12263,False
860087245,860093725,40256,False
860060609,860082207,31009,False
860077891,860082207,31009,False
860078611,860082207,31009,False
860028207,860082207,31009,False
860028927,860082207,31009,False
860051976,860087253,46419,False
860048374,860087253,46419,False
860047654,860087253,46419,False
860064215,860087253,46419,False
860066370,860080052,52009,False
860061337,860081496,24498,False
860085096,860085094,44245,True
860042615,860085094,44245,True
860069255,860085094,44245,True
860055575,860085094,44245,True
860107418,860100216,43513,False
860097344,860099497,7654,True
860059905,860099497,7654,True
860074301,860099497,7654,True
860082221,860102380,44969,False
860069981,860087980,45599,False
860086543,860095183,38765,False
860086542,860095183,38765,False
860061343,860095183,38765,False
860002306,860100947,3873,False
860002307,860100947,3873,False
860006623,860100947,3873,False
860088702,860100947,3873,False
860098783,860100947,3873,False
860069268,860101664,9981,True
860069988,860101664,9981,True
860093744,860094464,53206,False
860076468,860085106,38596,False
860068547,860080787,50144,False
860103104,860105992,12888,False
860055587,860105992,12888,False
860100228,860105992,12888,False
860065672,860093752,51285,True
860014545,860093752,41446,True
860069989,860093752,51285,True
860085828,860098789,36753,False
860064230,860098789,36753,False
860035430,860098789,34365,False
860083669,860098789,34365,False
860060630,860098789,34365,False
860077911,860098789,34365,False
860055593,860100953,26471,False
860054150,860100953,26471,False
860096629,860100953,26471,False
860065670,860100953,32735,False
860077192,860095193,47947,False
860087993,860095193,47947,False
860082235,860095193,47947,False
860059202,860105995,41198,False
860036163,860105995,910,False
860039752,860105995,910,False
860085833,860105995,3458,False
860031115,860105995,10290,False
860065676,860105995,910,False
860062795,860105995,910,False
860022476,860105995,10290,False
860074316,860105995,910,False
860039761,860105995,910,False
860034003,860105995,910,False
860077205,860105995,6680,False
860031835,860105995,10290,False
860031837,860105995,910,False
860086558,860105995,910,False
860063520,860105995,10290,False
860087272,860105995,910,False
860098793,860105995,910,False
860032555,860105995,910,False
860026800,860105995,910,False
860035441,860105995,10290,False
860104565,860105995,41198,False
860087286,860105995,6680,False
860027513,860105995,910,False
860027514,860105995,910,False
860030395,860105995,10290,False
860082236,860105995,910,False
860051998,860104557,23142,False
860080079,860104557,23142,False
860064961,860071438,27984,False
860082242,860071438,27984,False
860051280,860080798,23083,False
860066402,860080798,23083,False
860086562,860080798,23083,False
860077198,860080798,23083,False
860079360,860091599,10831,False
860103115,860091599,10831,False
860068557,860091599,10831,False
860082961,860091599,10831,False
860092316,860091599,10831,False
860089440,860111777,1575,False
860030401,860111777,1575,False
860088003,860111777,1575,False
860027524,860111777,1575,False
860026085,860111777,1575,False
860088015,860111777,46520,False
860062801,860111777,1575,False
860075764,860111777,1575,False
860028245,860111777,1575,False
860088731,860111777,1575,False
860023931,860111777,1575,False
860075043,860088002,13625,False
860090166,860088002,13625,False
860095203,860121846,17536,False
860041924,860121846,53194,False
860094484,860121846,53194,False
860073607,860121846,17536,False
860088004,860106003,15584,False
860019606,860106003,15584,False
860097365,860087284,52997,False
860074325,860087284,52997,False
860064966,860087284,52997,False
860082969,860103845,5695,False
860105290,860103845,5695,False
860062804,860103845,5695,False
860069286,860111046,21387,False
860100967,860111046,21387,False
860110328,860117527,36616,False
860085846,860117527,36616,False
860071446,860117527,36616,False
860013847,860117527,36616,False
860111048,860118247,31339,False
860031856,860111059,6396,False
860039777,860111059,6396,False
860036892,860111059,6396,False
860098808,860111059,12104,False
860036172,860111059,6396,False
860077213,860111059,6396,False
860105295,860111059,6396,False
860108895,860111059,6396,False
860072888,860069289,54301,False
860096653,860091609,37157,False
860093049,860105293,32869,False
860066412,860105293,32869,False
860079374,860105293,32869,False
860082249,860091610,46641,False
860032577,860124030,41158,False
860029700,860124030,15355,False
860029701,860124030,15355,False
860087305,860124030,6563,False
860029706,860124030,6563,False
860093772,860124030,21842,False
860095951,860124030,726,False
860116824,860124030,726,False
860105305,860124030,15355,False
860088738,860124030,37979,False
860123299,860124030,726,False
860094500,860124030,726,False
860034021,860124030,726,False
860062818,860124030,37979,False
860068578,860124030,37979,False
860117539,860124030,37979,False
860085868,860124030,15355,False
860083693,860124030,21842,False
860095213,860124030,20374,False
860028271,860124030,726,False
860077936,860124030,41158,False
860094512,860124030,726,False
860086576,860124030,37979,False
860095224,860124030,6563,False
860070010,860124030,1575,False
860072191,860124030,726,False
860003777,860124015,17534,False
860120415,860124015,17534,False
860080819,860100253,2746,False
860081539,860100253,2746,False
860100255,860100253,2746,False
860019612,860115375,27693,False
860066413,860115375,27693,False
860093775,860115375,27693,False
860087292,860115375,27693,False
860074334,860115375,27693,False
860027532,860067133,21188,False
860026812,860067133,21188,False
860098814,860105296,41580,False
860077215,860082257,22136,False
860067138,860096657,23637,False
860070739,860096657,19320,False
860016019,860096657,19320,False
860078659,860096657,19320,False
860071459,860111776,25402,False
860058503,860111776,8698,False
860094506,860111776,8698,False
860057782,860111776,8698,False
860109624,860111776,8698,False
860104579,860113216,3705,False
860115384,860113216,3705,False
860075784,860113216,3705,False
860098827,860113216,3705,False
860015307,860113216,3705,False
860013141,860113216,3705,False
860014582,860113216,3705,False
860011703,860113216,3705,False
860106744,860113216,3705,False
860014587,860113216,3705,False
860100988,860113216,3705,False
860095229,860113216,3705,False
860109620,860108896,5095,False
860116815,860111061,21377,False
860082979,860108899,38103,False
860075780,860108899,38103,False
860064262,860108899,27322,False
860078663,860108899,27322,False
860085864,860108899,38103,False
860069301,860108899,27322,False
860096663,860108899,27322,False
860099544,860108899,27322,False
860093057,860082978,48671,False
860065699,860083701,18027,False
860078660,860083701,18027,False
860100259,860100262,37123,False
860008100,860100262,37123,False
860086581,860100262,37123,False
860085862,860100262,37123,False
860080099,860108905,45639,False
860129784,860133384,44224,False
860100986,860133384,44224,False
860001623,860133384,44224,False
860093063,860133384,44224,False
860041232,860106756,4835,False
860041953,860106756,4835,False
860065716,860106756,4835,False
860036190,860106756,4835,False
860102422,860106756,4835,False
860084425,860106756,4835,False
860037629,860106756,4835,False
860087310,860106756,4835,False
860067139,860111784,18049,False
860049860,860111784,18049,False
860081541,860111784,18049,False
860093782,860103867,44290,False
860118988,860103867,24870,False
860054182,860103867,44290,False
860005944,860092347,46435,False
860092345,860092347,46435,False
860067877,860124043,8797,False
860046992,860124043,16548,False
860048433,860124043,16548,False
860129072,860124043,16548,False
860091633,860124043,7025,False
860067156,860124043,8797,False
860097400,860124043,8797,False
860124025,860124043,12658,False
860026842,860124043,8797,False
860044123,860124043,8797,False
860029724,860124043,8797,False
860005224,860076507,40789,False
860003066,860076507,40789,False
860077232,860110355,25150,True
860078673,860110355,25150,True
860113943,860110355,22400,True
860005226,860110355,22400,True
860061387,860110355,22400,True
860007388,860110355,22400,True
860088027,860102431,11957,True
860108908,860102431,18579,True
860108190,860102431,11957,True
860010991,860102431,11957,True
860023236,860111797,9752,False
860094511,860111797,9752,False
860093074,860111797,9752,False
860087316,860111797,9752,False
860077951,860111797,31035,False
860098832,860123312,28855,False
860107469,860123312,28855,False
860079391,860123312,28855,False
860090208,860131233,1432,False
860091649,860131233,1432,False
860101718,860131233,1432,False
860093078,860131233,1432,False
860094520,860131233,1432,False
860067163,860131233,1432,False
860080113,860085154,36921,False
860011007,860083721,24506,False
860010287,860083721,24506,False
860032595,860096679,19330,False
860078675,860096679,19330,False
860088036,860096679,19330,False
860088761,860096680,35200,False
860070043,860096680,35200,False
860076523,860096680,35200,False
860054920,860080840,49158,False
860041241,860080840,49158,False
860109650,860094522,6650,False
860023973,860094522,6650,False
860021814,860094522,6650,False
860084441,860094522,6650,False
860023244,860094522,6650,False
860083000,860080841,35316,False
860008850,860097401,16151,False
860072211,860097401,16151,False
860072200,860065722,16580,True
860024680,860120443,15239,False
860091642,860120443,15239,False
860022519,860120443,15239,False
860054202,860120443,15239,False
860094523,860120443,15239,False
860101000,860081562,18246,False
860021801,860081562,18246,False
860057802,860083723,41915,False
860077259,860118283,11140,False
860056381,860118283,6551,False
860063560,860088763,9026,True
860086609,860080845,11083,False
860083013,860095969,1328,False
860021094,860095969,1328,False
860105323,860095969,1328,False
860034763,860095969,1328,False
860057805,860095969,1328,False
860023255,860095969,1328,False
860103163,860095969,1328,False
860022524,860095969,1328,False
860032606,860095969,1328,False
860095967,860095969,1328,False
860103168,860098127,15823,False
860078692,860098127,15823,False
860101010,860116846,40270,False
860095964,860107488,32328,False
860072930,860094533,6052,True
860065005,860094533,6052,True
860080846,860094533,10075,True
860098126,860094533,6052,True
860072207,860094533,10075,True
860066452,860094533,6052,True
860080856,860103888,43775,False
860075089,860103888,43775,False
860095976,860103888,39307,False
860086616,860103888,43775,False
860083728,860112534,7145,False
860068615,860112534,7145,False
860058525,860112534,7145,False
860130526,860112534,7145,False
860061407,860112534,7145,False
860068609,860103177,2945,False
860057089,860103177,2945,False
860017489,860103177,2945,False
860078688,860103177,2945,False
860018212,860103177,2945,False
860084455,860103177,2945,False
860027568,860103177,2945,False
860056371,860103177,2945,False
860062132,860103177,2945,False
860085887,860103177,2945,False
860027569,860091653,36129,False
860059249,860091653,36129,False
860090932,860091653,36129,False
860077970,860069332,26488,False
860008132,860087335,10914,False
860009573,860087335,10914,False
860009574,860087335,10914,False
860035499,860111096,39188,False
860035495,860111096,37207,False
860038376,860111096,37207,False
860031897,860111096,39188,False
860072939,860111096,21481,False
860096698,860101017,10664,False
860099574,860101017,10664,False
860095974,860101017,10664,False
860076537,860077257,44630,False
860093097,860098139,46470,False
860054220,860091658,24900,False
860067902,860079423,33152,False
860054940,860079423,35183,False
860023262,860079423,35183,False
860021821,860059262,28276,False
860020382,860059262,28276,False
860070785,860080144,44112,False
860070786,860080144,44112,False
860059268,860080144,44112,False
860070788,860080144,44112,False
860070066,860080144,44112,False
860063583,860059984,16509,False
860005983,860059984,16509,False
860050628,860054229,33425,True
860083028,860068633,13536,False
860042711,860076550,51251,False
860063590,860076550,51251,False
860020393,860076550,51251,False
860077268,860076550,51251,False
860038391,860076550,51251,False
860048472,860075832,17471,False
860026873,860075832,17471,False
860029749,860075832,17471,False
860077990,860075832,17471,False
860043433,860049194,23812,False
860032633,860053514,28191,False
860041271,860053514,28191,False
860052073,860043435,36872,False
860031194,860043435,36872,False
860046314,860054236,27478,False
860020395,860054236,27478,False
860032636,860054236,27478,False
860013916,860044159,38429,False
860037677,860044159,38429,False
860005280,860058559,56507,True
860002399,860058559,56507,True
860051360,860060736,1317,False
860039843,860060736,1317,False
860051369,860060736,1317,False
860063596,860060736,1317,False
860057133,860060736,1317,False
860043438,860060736,1317,False
860069359,860060736,1317,False
860057843,860060736,1317,False
860010324,860060736,1317,False
860059279,860068641,2413,False
860039125,860068641,2413,False
860019677,860068641,2413,False
860051364,860068641,2413,False
860019688,860068641,2413,False
860043437,860068641,2413,False
860046319,860068641,2413,False
860043440,860068641,2413,False
860014646,860068641,2413,False
860018233,860068641,2413,False
860052797,860068641,2413,False
860042720,860057847,31397,False
860039842,860057847,31397,False
860041283,860057847,31397,False
860058564,860057847,38666,False
860048486,860057847,38666,False
860051367,860057847,38666,False
860052808,860057847,38666,False
860042724,860059287,4200,False
860029041,860059287,4200,False
860062161,860059287,4200,False
860023283,860059287,4200,False
860049201,860059287,4200,False
860043443,860059287,4200,False
860024730,860059287,4200,False
860044163,860052086,39138,False
860005289,860044885,45837,False
860002410,860044885,45837,False
860065043,860044885,12851,False
860007443,860044885,12851,False
860036249,860044885,45837,False
860058568,860050649,31801,False
860005286,860040569,24828,True
860001687,860040569,24828,True
860033377,860048498,10085,False
860054248,860048498,10085,False
860020407,860048498,10085,False
860046328,860048498,10085,False
860040575,860048498,10085,False
860005304,860052093,39898,False
860042018,860052093,18052,False
860006024,860052093,39898,False
860003131,860041294,15381,False
860003850,860041294,15381,False
860003851,860041294,15381,False
860004572,860041294,15381,False
860053533,860053534,45968,False
860005312,860044193,2137,False
860037697,860044193,2137,False
860043458,860044193,2137,False
860044900,860044193,2137,False
860037702,860044193,2137,False
860050663,860044193,2137,False
860010344,860044193,2137,False
860037705,860044193,2137,False
860033383,860044193,2137,False
860006032,860044193,2137,False
860062899,860044193,2137,False
860058581,860044193,2137,False
860034103,860044193,2137,False
860045616,860059303,6260,False
860006737,860059303,6260,False
860006017,860059303,6260,False
860047778,860059303,6260,False
860040582,860050665,44811,False
860009625,860038426,26129,False
860014662,860038426,26129,False
860042028,860042748,17494,True
860018989,860053554,19397,False
860046350,860053554,19397,False
860031946,860040590,19663,False
860008906,860040590,19663,False
860047788,860040590,19663,False
860033390,860040590,19663,False
860027631,860040590,19663,False
860042750,860042751,17613,False
860006751,860042751,17613,False
860038440,860057879,44005,True
860027633,860057879,5469,True
860009637,860057879,5469,True
860034113,860047802,4215,False
860047079,860047802,4215,False
860041324,860047802,4215,False
860024760,860047802,4215,False
860037719,860047802,4215,False
860008920,860047802,4215,False
860029082,860047802,4215,False
860002438,860047798,21310,True
860042766,860039880,52068,True
860010362,860044923,52120,False
860040603,860044923,52120,False
860036288,860031979,9608,False
860042049,860031979,4056,False
860031970,860031979,4056,False
860011811,860031979,4056,False
860020452,860031979,4056,False
860029093,860031979,9608,False
860029096,860031979,4056,False
860011818,860031979,9608,False
860054283,860031979,9608,False
860031247,860031979,9608,False
860025491,860031979,4056,False
860013971,860031979,9608,False
860025495,860031979,50304,False
860012538,860031979,9608,False
860039164,860031979,9608,False
860019006,860031979,9608,False
860009648,860031249,13189,False
860011088,860031249,13189,False
860006766,860031249,13189,False
860012527,860031249,13189,False
860007486,860031249,13189,False
860010367,860031249,13189,False
860033408,860037735,50247,False
860014692,860037735,20799,False
860037733,860037735,20799,False
860011815,860037735,20799,False
860035569,860037735,50247,False
860011094,860037735,20799,False
860012535,860037735,20799,False
860037727,860037735,50247,False
860008208,860040609,4041,False
860034849,860040609,4041,False
860033410,860040609,4041,False
860026930,860040609,4041,False
860037728,860040609,4041,False
860040608,860040613,39636,False
860003892,860034851,39400,False
860032689,860029811,30317,False
860024771,860026214,37732,False
860026933,860026214,37732,False
860033413,860026214,37732,False
860032704,860031258,27284,False
860027669,860031258,19729,False
860013254,860031258,36368,False
860013976,860031258,36368,False
